Date,Country,CumulativeTotalCases,DailyNewCases,ActiveCases,CumulativeTotalDeaths,DailyNewDeaths
2021-2-14,Turkey,2586183.0,6287.0,83383.0,27471.0,94.0
2021-2-15,Turkey,2594128.0,7945.0,84131.0,27562.0,91.0
2021-2-16,Turkey,2602034.0,7906.0,84758.0,27652.0,90.0
2021-2-17,Turkey,2609359.0,7325.0,84788.0,27738.0,86.0
2021-2-18,Turkey,2616600.0,7241.0,84729.0,27821.0,83.0
2021-2-19,Turkey,2624019.0,7419.0,84568.0,27903.0,82.0
2021-2-20,Turkey,2631876.0,7857.0,85135.0,27983.0,80.0
2021-2-21,Turkey,2638422.0,6546.0,86602.0,28060.0,77.0
2021-2-22,Turkey,2646526.0,8104.0,88938.0,28138.0,78.0
2021-2-23,Turkey,2655633.0,9107.0,92424.0,28213.0,75.0
2021-2-24,Turkey,2665194.0,9561.0,96616.0,28285.0,72.0
2021-2-25,Turkey,2674766.0,9572.0,99905.0,28358.0,73.0
2021-2-26,Turkey,2683971.0,9205.0,98754.0,28432.0,74.0
2021-2-27,Turkey,2693164.0,9193.0,98938.0,28503.0,71.0
2021-2-28,Turkey,2701588.0,8424.0,100785.0,28569.0,66.0
2021-3-01,Turkey,2711479.0,9891.0,104660.0,28638.0,69.0
2021-3-02,Turkey,2723316.0,11837.0,108537.0,28706.0,68.0
2021-3-03,Turkey,2734836.0,11520.0,112801.0,28771.0,65.0
2021-3-04,Turkey,2746158.0,11322.0,116182.0,28839.0,68.0
2021-3-05,Turkey,2757460.0,11302.0,119711.0,28901.0,62.0
2021-3-06,Turkey,2769230.0,11770.0,124126.0,28965.0,64.0
2021-3-07,Turkey,2780417.0,11187.0,127463.0,29030.0,65.0
2021-3-08,Turkey,2793632.0,13215.0,132508.0,29094.0,64.0
2021-3-09,Turkey,2807387.0,13755.0,137558.0,29160.0,66.0
2021-3-10,Turkey,2821943.0,14556.0,142854.0,29227.0,67.0
2021-3-11,Turkey,2835989.0,14046.0,147606.0,29290.0,63.0
2021-3-12,Turkey,2850930.0,14941.0,151301.0,29356.0,66.0
2021-3-13,Turkey,2866012.0,15082.0,151031.0,29421.0,65.0
2021-3-14,Turkey,2879390.0,13378.0,148825.0,29489.0,68.0
2021-3-15,Turkey,2894893.0,15503.0,148372.0,29552.0,63.0
2021-3-16,Turkey,2911642.0,16749.0,147157.0,29623.0,71.0
2021-3-17,Turkey,2930554.0,18912.0,148835.0,29696.0,73.0
2021-3-18,Turkey,2950603.0,20049.0,150188.0,29777.0,81.0
2021-3-19,Turkey,2971633.0,21030.0,153012.0,29864.0,87.0
2021-3-20,Turkey,2992694.0,21061.0,155163.0,29959.0,95.0
2021-3-21,Turkey,3013122.0,20428.0,157874.0,30061.0,102.0
2021-3-22,Turkey,3035338.0,22216.0,160479.0,30178.0,117.0
2021-3-23,Turkey,3061520.0,26182.0,167322.0,30316.0,138.0
2021-3-24,Turkey,3091282.0,29762.0,179177.0,30462.0,146.0
2021-3-25,Turkey,3120013.0,28731.0,188565.0,30619.0,157.0
2021-3-26,Turkey,3149094.0,29081.0,197285.0,30772.0,153.0
2021-3-27,Turkey,3179115.0,30021.0,208263.0,30923.0,151.0
2021-3-28,Turkey,3208173.0,29058.0,220004.0,31076.0,153.0
2021-3-29,Turkey,3240577.0,32404.0,234239.0,31230.0,154.0
2021-3-30,Turkey,3277880.0,37303.0,251462.0,31385.0,155.0
2021-3-31,Turkey,3317182.0,39302.0,271419.0,31537.0,152.0
2021-4-01,Turkey,3357988.0,40806.0,291232.0,31713.0,176.0
2021-4-02,Turkey,3400296.0,42308.0,308942.0,31892.0,179.0
2021-4-03,Turkey,3445052.0,44756.0,330298.0,32078.0,186.0
2021-4-04,Turkey,3487050.0,41998.0,349437.0,32263.0,185.0
2021-4-05,Turkey,3529601.0,42551.0,366168.0,32456.0,193.0
2021-4-06,Turkey,3579185.0,49584.0,387043.0,32667.0,211.0
2021-4-07,Turkey,3633925.0,54740.0,406004.0,32943.0,276.0
2021-4-08,Turkey,3689866.0,55941.0,423773.0,33201.0,258.0
2021-4-09,Turkey,3745657.0,55791.0,443525.0,33454.0,253.0
2021-4-10,Turkey,3798333.0,52676.0,463414.0,33702.0,248.0
2021-4-11,Turkey,3849011.0,50678.0,483661.0,33939.0,237.0
2021-4-12,Turkey,3903573.0,54562.0,496762.0,34182.0,243.0
2021-4-13,Turkey,3962760.0,59187.0,503572.0,34455.0,273.0
2021-4-14,Turkey,4025557.0,62797.0,510677.0,34734.0,279.0
2021-4-15,Turkey,4086957.0,61400.0,516886.0,35031.0,297.0
2021-4-16,Turkey,4150039.0,63082.0,523169.0,35320.0,289.0
2021-4-17,Turkey,4212645.0,62606.0,533303.0,35608.0,288.0
2021-4-18,Turkey,4268447.0,55802.0,544931.0,35926.0,318.0
2021-4-19,Turkey,4323596.0,55149.0,550792.0,36267.0,341.0
2021-4-20,Turkey,4384624.0,61028.0,555882.0,36613.0,346.0
2021-4-21,Turkey,4446591.0,61967.0,565274.0,36975.0,362.0
2021-4-22,Turkey,4501382.0,54791.0,554118.0,37329.0,354.0
2021-4-23,Turkey,4550820.0,49438.0,543037.0,37672.0,343.0
2021-4-24,Turkey,4591416.0,40596.0,530997.0,38011.0,339.0
2021-4-25,Turkey,4629969.0,38553.0,517967.0,38358.0,347.0
2021-4-26,Turkey,4667281.0,37312.0,506899.0,38711.0,353.0
2021-4-27,Turkey,4710582.0,43301.0,504262.0,39057.0,346.0
2021-4-28,Turkey,4751026.0,40444.0,499167.0,39398.0,341.0
2021-4-29,Turkey,4788700.0,37674.0,493249.0,39737.0,339.0
2021-4-30,Turkey,4820591.0,31891.0,456563.0,40131.0,394.0
2021-5-01,Turkey,4849408.0,28817.0,403705.0,40504.0,373.0
2021-5-02,Turkey,4875388.0,25980.0,354163.0,40844.0,340.0
2021-5-03,Turkey,4900121.0,24733.0,343111.0,41191.0,347.0
2021-5-04,Turkey,4929118.0,28997.0,333554.0,41527.0,336.0
2021-5-05,Turkey,4955594.0,26476.0,324210.0,41883.0,356.0
2021-5-06,Turkey,4977982.0,22388.0,308996.0,42187.0,304.0
2021-5-07,Turkey,4998089.0,20107.0,293296.0,42465.0,278.0
2021-5-08,Turkey,5016141.0,18052.0,282171.0,42746.0,281.0
2021-5-09,Turkey,5031332.0,15191.0,271385.0,43029.0,283.0
2021-5-10,Turkey,5044936.0,13604.0,257754.0,43311.0,282.0
2021-5-11,Turkey,5059433.0,14497.0,249720.0,43589.0,278.0
2021-5-12,Turkey,5072462.0,13029.0,227350.0,43821.0,232.0
2021-5-13,Turkey,5083996.0,11534.0,183174.0,44059.0,238.0
2021-5-14,Turkey,5095390.0,11394.0,157065.0,44301.0,242.0
2021-5-15,Turkey,5106862.0,11472.0,129487.0,44537.0,236.0
2021-5-16,Turkey,5117374.0,10512.0,125358.0,44760.0,223.0
2021-5-17,Turkey,5127548.0,10174.0,121445.0,44983.0,223.0
2021-5-18,Turkey,5139485.0,11937.0,123054.0,45186.0,203.0
2021-5-19,Turkey,5151038.0,11553.0,125103.0,45419.0,233.0
2021-5-20,Turkey,5160423.0,9385.0,125010.0,45626.0,207.0
2021-5-21,Turkey,5169951.0,9528.0,125472.0,45840.0,214.0
2021-5-22,Turkey,5178648.0,8697.0,119466.0,46071.0,231.0
2021-5-23,Turkey,5186487.0,7839.0,115906.0,46268.0,197.0
